"subject" "activity" "mode" "parameter" "measure" "axis" "value" "component" "datasource"
"3" "STANDING" "FREQUENCY" "Jerk" "std" "X" -0.960570921803279 "Body" "Acc"
"3" "STANDING" "FREQUENCY" "Jerk" "std" "Y" -0.943948547213115 "Body" "Acc"
"3" "STANDING" "FREQUENCY" "Jerk" "std" "Z" -0.975595949508197 "Body" "Acc"
"3" "STANDING" "FREQUENCY" "" "std" "X" -0.901985672459016 "Body" "Gyro"
"3" "STANDING" "FREQUENCY" "" "std" "Y" -0.923125941147541 "Body" "Gyro"
"3" "STANDING" "FREQUENCY" "" "std" "Z" -0.919743846065574 "Body" "Gyro"
"3" "STANDING" "FREQUENCY" "Mag" "std" NA -0.921836076557377 "Body" "Acc"
"3" "STANDING" "FREQUENCY" "JerkMag" "std" NA -0.94820681442623 "Body" "Acc"
"3" "STANDING" "FREQUENCY" "Mag" "std" NA -0.883439718032787 "Body" "Gyro"
"3" "STANDING" "FREQUENCY" "JerkMag" "std" NA -0.957121510491803 "Body" "Gyro"
"3" "WALKING" "TIME" "" "mean" "X" 0.275567462068966 "Body" "Acc"
"3" "WALKING" "TIME" "" "mean" "Y" -0.0171767844203448 "Body" "Acc"
"3" "WALKING" "TIME" "" "mean" "Z" -0.112674859827586 "Body" "Acc"
"3" "WALKING" "TIME" "" "mean" "X" 0.936506743275862 "Gravity" "Acc"
"3" "WALKING" "TIME" "" "mean" "Y" -0.261986357931034 "Gravity" "Acc"
"3" "WALKING" "TIME" "" "mean" "Z" -0.138107866258621 "Gravity" "Acc"
"3" "WALKING" "TIME" "Jerk" "mean" "X" 0.0814745882660345 "Body" "Acc"
"3" "WALKING" "TIME" "Jerk" "mean" "Y" 0.0100591485 "Body" "Acc"
"3" "WALKING" "TIME" "Jerk" "mean" "Z" -0.00562264594827586 "Body" "Acc"
"3" "WALKING" "TIME" "" "mean" "X" -0.0256405192517241 "Body" "Gyro"
"3" "WALKING" "TIME" "" "mean" "Y" -0.0779150937413793 "Body" "Gyro"
"3" "WALKING" "TIME" "" "mean" "Z" 0.0813485942827586 "Body" "Gyro"
"3" "WALKING" "TIME" "Jerk" "mean" "X" -0.0952398165017241 "Body" "Gyro"
"3" "WALKING" "TIME" "Jerk" "mean" "Y" -0.0387874651724138 "Body" "Gyro"
"3" "WALKING" "TIME" "Jerk" "mean" "Z" -0.0503616100815517 "Body" "Gyro"
"3" "WALKING" "TIME" "Mag" "mean" NA -0.254690333275862 "Body" "Acc"
"3" "WALKING" "TIME" "Mag" "mean" NA -0.254690333275862 "Gravity" "Acc"
"3" "WALKING" "TIME" "JerkMag" "mean" NA -0.280009317413793 "Body" "Acc"
"3" "WALKING" "TIME" "Mag" "mean" NA -0.466411754137931 "Body" "Gyro"
"3" "WALKING" "TIME" "JerkMag" "mean" NA -0.566135217931034 "Body" "Gyro"
"3" "WALKING" "FREQUENCY" "" "mean" "X" -0.316614011689655 "Body" "Acc"
"3" "WALKING" "FREQUENCY" "" "mean" "Y" -0.0813024353275862 "Body" "Acc"
"3" "WALKING" "FREQUENCY" "" "mean" "Z" -0.412374074482759 "Body" "Acc"
"3" "WALKING" "FREQUENCY" "Jerk" "mean" "X" -0.304694442551724 "Body" "Acc"
"3" "WALKING" "FREQUENCY" "Jerk" "mean" "Y" -0.140508590224138 "Body" "Acc"
"3" "WALKING" "FREQUENCY" "Jerk" "mean" "Z" -0.514137255344828 "Body" "Acc"
"3" "WALKING" "FREQUENCY" "" "mean" "X" -0.437845763793103 "Body" "Gyro"
"3" "WALKING" "FREQUENCY" "" "mean" "Y" -0.561526265344828 "Body" "Gyro"
"3" "WALKING" "FREQUENCY" "" "mean" "Z" -0.418126217413793 "Body" "Gyro"
"3" "WALKING" "FREQUENCY" "Mag" "mean" NA -0.290031535172414 "Body" "Acc"
"3" "WALKING" "FREQUENCY" "JerkMag" "mean" NA -0.186764516965517 "Body" "Acc"
"3" "WALKING" "FREQUENCY" "Mag" "mean" NA -0.569755772241379 "Body" "Gyro"
"3" "WALKING" "FREQUENCY" "JerkMag" "mean" NA -0.607751646034483 "Body" "Gyro"
"3" "WALKING" "TIME" "" "std" "X" -0.360356726034483 "Body" "Acc"
"3" "WALKING" "TIME" "" "std" "Y" -0.0699140652103448 "Body" "Acc"
"3" "WALKING" "TIME" "" "std" "Z" -0.387411994310345 "Body" "Acc"
"3" "WALKING" "TIME" "" "std" "X" -0.97777159137931 "Gravity" "Acc"
"3" "WALKING" "TIME" "" "std" "Y" -0.962355639482759 "Gravity" "Acc"
"3" "WALKING" "TIME" "" "std" "Z" -0.952091795 "Gravity" "Acc"
"3" "WALKING" "TIME" "Jerk" "std" "X" -0.26867964387931 "Body" "Acc"
"3" "WALKING" "TIME" "Jerk" "std" "Y" -0.0449619594258621 "Body" "Acc"
"3" "WALKING" "TIME" "Jerk" "std" "Z" -0.52948611637931 "Body" "Acc"
"3" "WALKING" "TIME" "" "std" "X" -0.571869560172414 "Body" "Gyro"
"3" "WALKING" "TIME" "" "std" "Y" -0.563793260172414 "Body" "Gyro"
"3" "WALKING" "TIME" "" "std" "Z" -0.476696411551724 "Body" "Gyro"
"3" "WALKING" "TIME" "Jerk" "std" "X" -0.385922986034483 "Body" "Gyro"
"3" "WALKING" "TIME" "Jerk" "std" "Y" -0.639087984137931 "Body" "Gyro"
"3" "WALKING" "TIME" "Jerk" "std" "Z" -0.536664080344828 "Body" "Gyro"
"3" "WALKING" "TIME" "Mag" "std" NA -0.328428936551724 "Body" "Acc"
"3" "WALKING" "TIME" "Mag" "std" NA -0.328428936551724 "Gravity" "Acc"
"3" "WALKING" "TIME" "JerkMag" "std" NA -0.139916355325862 "Body" "Acc"
"3" "WALKING" "TIME" "Mag" "std" NA -0.561510683275862 "Body" "Gyro"
"3" "WALKING" "TIME" "JerkMag" "std" NA -0.567371560862069 "Body" "Gyro"
"3" "WALKING" "FREQUENCY" "" "std" "X" -0.379276781206897 "Body" "Acc"
"3" "WALKING" "FREQUENCY" "" "std" "Y" -0.124030832001724 "Body" "Acc"
"3" "WALKING" "FREQUENCY" "" "std" "Z" -0.422998473965517 "Body" "Acc"
"3" "WALKING" "FREQUENCY" "Jerk" "std" "X" -0.296596633103448 "Body" "Acc"
"3" "WALKING" "FREQUENCY" "Jerk" "std" "Y" -0.00561498755362069 "Body" "Acc"
"3" "WALKING" "FREQUENCY" "Jerk" "std" "Z" -0.543529108103448 "Body" "Acc"
"3" "WALKING" "FREQUENCY" "" "std" "X" -0.615121369827586 "Body" "Gyro"
"3" "WALKING" "FREQUENCY" "" "std" "Y" -0.568888673448276 "Body" "Gyro"
"3" "WALKING" "FREQUENCY" "" "std" "Z" -0.545896388103448 "Body" "Gyro"
"3" "WALKING" "FREQUENCY" "Mag" "std" NA -0.456373080862069 "Body" "Acc"
"3" "WALKING" "FREQUENCY" "JerkMag" "std" NA -0.0898519904044828 "Body" "Acc"
"3" "WALKING" "FREQUENCY" "Mag" "std" NA -0.632643292931034 "Body" "Gyro"
"3" "WALKING" "FREQUENCY" "JerkMag" "std" NA -0.549087007931034 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "TIME" "" "mean" "X" 0.292423484693878 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "" "mean" "Y" -0.0193554079328571 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "" "mean" "Z" -0.116139842908163 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "" "mean" "X" 0.939057787755102 "Gravity" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "" "mean" "Y" -0.228829214285714 "Gravity" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "" "mean" "Z" -0.102352758040816 "Gravity" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "mean" "X" 0.0725689294489796 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "mean" "Y" 0.0109707769183673 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "mean" "Z" -0.00202727978142857 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "" "mean" "X" -0.13157327645102 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "TIME" "" "mean" "Y" -0.0139358043959184 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "TIME" "" "mean" "Z" 0.123826738353061 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "mean" "X" -0.0778701650285714 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "mean" "Y" -0.0391567930959184 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "mean" "Z" -0.0416193131122449 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "TIME" "Mag" "mean" NA -0.0628126118283674 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "Mag" "mean" NA -0.0628126118283674 "Gravity" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "JerkMag" "mean" NA -0.205239246653061 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "Mag" "mean" NA -0.215294501244898 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "TIME" "JerkMag" "mean" NA -0.508567577142857 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "" "mean" "X" -0.0421706943244898 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "" "mean" "Y" -0.00770048300204082 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "" "mean" "Z" -0.404452414285714 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "Jerk" "mean" "X" -0.0906707125102041 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "Jerk" "mean" "Y" -0.135938542632653 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "Jerk" "mean" "Z" -0.529059450612245 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "" "mean" "X" -0.129066574295918 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "" "mean" "Y" -0.542694164081633 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "" "mean" "Z" -0.302866461179592 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "Mag" "mean" NA 0.0289413195612245 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "JerkMag" "mean" NA -0.049477977322449 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "Mag" "mean" NA -0.332376629371429 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "JerkMag" "mean" NA -0.576277199387755 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "TIME" "" "std" "X" -0.0574100475102041 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "" "std" "Y" -0.0331503723387755 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "" "std" "Z" -0.362240245489796 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "" "std" "X" -0.950061129591837 "Gravity" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "" "std" "Y" -0.946094637755102 "Gravity" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "" "std" "Z" -0.899943947755102 "Gravity" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "std" "X" -0.0858010042244898 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "std" "Y" -0.111439194979592 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "std" "Z" -0.571735243061224 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "" "std" "X" -0.261653414014286 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "TIME" "" "std" "Y" -0.546740387959184 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "TIME" "" "std" "Z" -0.44230776755102 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "std" "X" -0.285683162346939 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "std" "Y" -0.680947338163265 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "std" "Z" -0.374605412306122 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "TIME" "Mag" "std" NA -0.0411340078469388 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "Mag" "std" NA -0.0411340078469388 "Gravity" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "JerkMag" "std" NA -0.0926324494530612 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "TIME" "Mag" "std" NA -0.245794699346939 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "TIME" "JerkMag" "std" NA -0.583919211020408 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "" "std" "X" -0.0654417192653061 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "" "std" "Y" -0.109722354322449 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "" "std" "Z" -0.389723034061224 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "Jerk" "std" "X" -0.165442898685714 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "Jerk" "std" "Y" -0.14772824006198 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "Jerk" "std" "Z" -0.613525074285714 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "" "std" "X" -0.30863033105102 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "" "std" "Y" -0.553094540204082 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "" "std" "Z" -0.548164313265306 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "Mag" "std" NA -0.233849422120408 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "JerkMag" "std" NA -0.159102288018367 "Body" "Acc"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "Mag" "std" NA -0.322440827020408 "Body" "Gyro"
"3" "WALKING_DOWNSTAIRS" "FREQUENCY" "JerkMag" "std" NA -0.624910820612245 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "TIME" "" "mean" "X" 0.260819873067797 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "" "mean" "Y" -0.0324109410555932 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "" "mean" "Z" -0.110064863437288 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "" "mean" "X" 0.883533436101695 "Gravity" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "" "mean" "Y" -0.382851153728814 "Gravity" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "" "mean" "Z" -0.162943955254237 "Gravity" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "Jerk" "mean" "X" 0.0426880986186441 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "Jerk" "mean" "Y" 0.0397249270484746 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "Jerk" "mean" "Z" 0.0208205538101695 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "" "mean" "X" 0.0721980309322034 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "TIME" "" "mean" "Y" -0.139275405637288 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "TIME" "" "mean" "Z" 0.0215603697 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "TIME" "Jerk" "mean" "X" -0.115510569491525 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "TIME" "Jerk" "mean" "Y" -0.0400372510491525 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "TIME" "Jerk" "mean" "Z" -0.0498180874305085 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "TIME" "Mag" "mean" NA -0.184014895 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "Mag" "mean" NA -0.184014895 "Gravity" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "JerkMag" "mean" NA -0.436901159491525 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "Mag" "mean" NA -0.347321812220339 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "TIME" "JerkMag" "mean" NA -0.658861401355932 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "" "mean" "X" -0.392004211474576 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "" "mean" "Y" -0.0788094156644068 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "" "mean" "Z" -0.504494528474576 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "Jerk" "mean" "X" -0.478434306271186 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "Jerk" "mean" "Y" -0.283772547471017 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "Jerk" "mean" "Z" -0.677314534067797 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "" "mean" "X" -0.378216681762712 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "" "mean" "Y" -0.637293508305085 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "" "mean" "Z" -0.431503361525424 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "Mag" "mean" NA -0.315866079491525 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "JerkMag" "mean" NA -0.412920898474576 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "Mag" "mean" NA -0.514211583728814 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "JerkMag" "mean" NA -0.716877778644068 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "TIME" "" "std" "X" -0.313123437627119 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "" "std" "Y" 0.0116280813372881 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "" "std" "Z" -0.369754604067797 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "" "std" "X" -0.944040819322034 "Gravity" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "" "std" "Y" -0.909825953898305 "Gravity" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "" "std" "Z" -0.909469675084746 "Gravity" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "Jerk" "std" "X" -0.458364616949153 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "Jerk" "std" "Y" -0.251680364540678 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "Jerk" "std" "Z" -0.708551711864407 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "" "std" "X" -0.456039262525424 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "TIME" "" "std" "Y" -0.582742845932203 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "TIME" "" "std" "Z" -0.492327305084746 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "TIME" "Jerk" "std" "X" -0.507270757966102 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "TIME" "Jerk" "std" "Y" -0.775774143389831 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "TIME" "Jerk" "std" "Z" -0.573433947627119 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "TIME" "Mag" "std" NA -0.333597432542373 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "Mag" "std" NA -0.333597432542373 "Gravity" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "JerkMag" "std" NA -0.439020591694915 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "TIME" "Mag" "std" NA -0.408886653186441 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "TIME" "JerkMag" "std" NA -0.718028040338983 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "" "std" "X" -0.285333024050847 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "" "std" "Y" -0.00803987529661017 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "" "std" "Z" -0.350797226271186 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "Jerk" "std" "X" -0.486446509661017 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "Jerk" "std" "Y" -0.268191523644068 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "Jerk" "std" "Z" -0.738705863898305 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "" "std" "X" -0.484820991355932 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "" "std" "Y" -0.556045947118644 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "" "std" "Z" -0.561097649661017 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "Mag" "std" NA -0.447994369152542 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "JerkMag" "std" NA -0.48060920220339 "Body" "Acc"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "Mag" "std" NA -0.445181802430508 "Body" "Gyro"
"3" "WALKING_UPSTAIRS" "FREQUENCY" "JerkMag" "std" NA -0.740033436271186 "Body" "Gyro"
"4" "LAYING" "TIME" "" "mean" "X" 0.263559214981481 "Body" "Acc"
"4" "LAYING" "TIME" "" "mean" "Y" -0.0150031841055556 "Body" "Acc"
"4" "LAYING" "TIME" "" "mean" "Z" -0.110688150314815 "Body" "Acc"
"4" "LAYING" "TIME" "" "mean" "X" -0.420664662222222 "Gravity" "Acc"
"4" "LAYING" "TIME" "" "mean" "Y" 0.915165104259259 "Gravity" "Acc"
"4" "LAYING" "TIME" "" "mean" "Z" 0.341531310555556 "Gravity" "Acc"
"4" "LAYING" "TIME" "Jerk" "mean" "X" 0.0934494217777778 "Body" "Acc"
"4" "LAYING" "TIME" "Jerk" "mean" "Y" 0.00693313213968519 "Body" "Acc"
"4" "LAYING" "TIME" "Jerk" "mean" "Z" -0.00641054328740741 "Body" "Acc"
"4" "LAYING" "TIME" "" "mean" "X" -0.00923156347222222 "Body" "Gyro"
"4" "LAYING" "TIME" "" "mean" "Y" -0.0930128180759259 "Body" "Gyro"
"4" "LAYING" "TIME" "" "mean" "Z" 0.169720404092593 "Body" "Gyro"
"4" "LAYING" "TIME" "Jerk" "mean" "X" -0.105019877685185 "Body" "Gyro"
"4" "LAYING" "TIME" "Jerk" "mean" "Y" -0.0381230432222222 "Body" "Gyro"
"4" "LAYING" "TIME" "Jerk" "mean" "Z" -0.0712156288333333 "Body" "Gyro"
"4" "LAYING" "TIME" "Mag" "mean" NA -0.954557603148148 "Body" "Acc"
"4" "LAYING" "TIME" "Mag" "mean" NA -0.954557603148148 "Gravity" "Acc"
"4" "LAYING" "TIME" "JerkMag" "mean" NA -0.970095771666667 "Body" "Acc"
"4" "LAYING" "TIME" "Mag" "mean" NA -0.930236462592593 "Body" "Gyro"
"4" "LAYING" "TIME" "JerkMag" "mean" NA -0.985068502037037 "Body" "Gyro"
"4" "LAYING" "FREQUENCY" "" "mean" "X" -0.958802077592593 "Body" "Acc"
"4" "LAYING" "FREQUENCY" "" "mean" "Y" -0.938883374444444 "Body" "Acc"
"4" "LAYING" "FREQUENCY" "" "mean" "Z" -0.967504278888889 "Body" "Acc"
"4" "LAYING" "FREQUENCY" "Jerk" "mean" "X" -0.978542457407407 "Body" "Acc"
"4" "LAYING" "FREQUENCY" "Jerk" "mean" "Y" -0.943969987222222 "Body" "Acc"
"4" "LAYING" "FREQUENCY" "Jerk" "mean" "Z" -0.975383329444444 "Body" "Acc"
"4" "LAYING" "FREQUENCY" "" "mean" "X" -0.967203736481482 "Body" "Gyro"
"4" "LAYING" "FREQUENCY" "" "mean" "Y" -0.972187839074074 "Body" "Gyro"
"4" "LAYING" "FREQUENCY" "" "mean" "Z" -0.961479262592593 "Body" "Gyro"
"4" "LAYING" "FREQUENCY" "Mag" "mean" NA -0.939389701296296 "Body" "Acc"
"4" "LAYING" "FREQUENCY" "JerkMag" "mean" NA -0.96228712537037 "Body" "Acc"
"4" "LAYING" "FREQUENCY" "Mag" "mean" NA -0.961556660185185 "Body" "Gyro"
"4" "LAYING" "FREQUENCY" "JerkMag" "mean" NA -0.983609073333333 "Body" "Gyro"
"4" "LAYING" "TIME" "" "std" "X" -0.954193738888889 "Body" "Acc"
"4" "LAYING" "TIME" "" "std" "Y" -0.941714042407407 "Body" "Acc"
"4" "LAYING" "TIME" "" "std" "Z" -0.962667314814815 "Body" "Acc"
"4" "LAYING" "TIME" "" "std" "X" -0.921199965925926 "Gravity" "Acc"
"4" "LAYING" "TIME" "" "std" "Y" -0.969816635740741 "Gravity" "Acc"
"4" "LAYING" "TIME" "" "std" "Z" -0.976176608888889 "Gravity" "Acc"
"4" "LAYING" "TIME" "Jerk" "std" "X" -0.978302781111111 "Body" "Acc"
"4" "LAYING" "TIME" "Jerk" "std" "Y" -0.942209488333333 "Body" "Acc"
"4" "LAYING" "TIME" "Jerk" "std" "Z" -0.978511984259259 "Body" "Acc"
"4" "LAYING" "TIME" "" "std" "X" -0.973102422222222 "Body" "Gyro"
"4" "LAYING" "TIME" "" "std" "Y" -0.961109291851852 "Body" "Gyro"
"4" "LAYING" "TIME" "" "std" "Z" -0.962073755 "Body" "Gyro"
"4" "LAYING" "TIME" "Jerk" "std" "X" -0.975103204259259 "Body" "Gyro"
"4" "LAYING" "TIME" "Jerk" "std" "Y" -0.986855629814815 "Body" "Gyro"
"4" "LAYING" "TIME" "Jerk" "std" "Z" -0.983965359814815 "Body" "Gyro"
"4" "LAYING" "TIME" "Mag" "std" NA -0.931292216611111 "Body" "Acc"
"4" "LAYING" "TIME" "Mag" "std" NA -0.931292216611111 "Gravity" "Acc"
"4" "LAYING" "TIME" "JerkMag" "std" NA -0.960786430740741 "Body" "Acc"
"4" "LAYING" "TIME" "Mag" "std" NA -0.947031781666667 "Body" "Gyro"
"4" "LAYING" "TIME" "JerkMag" "std" NA -0.982698213703704 "Body" "Gyro"
"4" "LAYING" "FREQUENCY" "" "std" "X" -0.952464881481481 "Body" "Acc"
"4" "LAYING" "FREQUENCY" "" "std" "Y" -0.946380971111111 "Body" "Acc"
"4" "LAYING" "FREQUENCY" "" "std" "Z" -0.962154454259259 "Body" "Acc"
"4" "LAYING" "FREQUENCY" "Jerk" "std" "X" -0.980079292592593 "Body" "Acc"
"4" "LAYING" "FREQUENCY" "Jerk" "std" "Y" -0.944366881666667 "Body" "Acc"
"4" "LAYING" "FREQUENCY" "Jerk" "std" "Z" -0.980261236296296 "Body" "Acc"
"4" "LAYING" "FREQUENCY" "" "std" "X" -0.975094739444444 "Body" "Gyro"
"4" "LAYING" "FREQUENCY" "" "std" "Y" -0.956182500185185 "Body" "Gyro"
"4" "LAYING" "FREQUENCY" "" "std" "Z" -0.965807466666667 "Body" "Gyro"
"4" "LAYING" "FREQUENCY" "Mag" "std" NA -0.937187975962963 "Body" "Acc"
"4" "LAYING" "FREQUENCY" "JerkMag" "std" NA -0.958037119259259 "Body" "Acc"
"4" "LAYING" "FREQUENCY" "Mag" "std" NA -0.947100325185185 "Body" "Gyro"
